품목일련번호,품목명,업소일련번호,업소명,성상,큰제품이미지,표시앞,표시뒤,의약품제형,색상앞,색상뒤,분할선앞,분할선뒤,크기장축,크기단축,크기두께,이미지생성일자(약학정보원),분류번호,분류명,전문일반구분,품목허가일자,제형코드명,표기내용앞,표기내용뒤,표기이미지앞,표기이미지뒤,표기코드앞,표기코드뒤,변경일자
201401487,로스틴정20밀리그램(로수바스타틴칼슘),19560005,아주약품(주),분홍색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O7K2fSf8M9,AJUR20,-,원형,분홍,-,-,-,9.2,9.2,4.5,20220630,2180,동맥경화용제,전문의약품,20140331,필름코팅정,-,-,-,-,-,-,20220125
201906143,펠라엠정(펠라고니움시도이데스11%에탄올건조엑스(5.5∼6.6→1)),19550012,(주)마더스제약,적갈색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O7K2fSf8MR,MTS,-,원형,갈색,-,-,-,7.7,7.7,4,20220630,2290,기타의호흡기관용약,전문의약품,20190829,필름코팅정,-,-,-,-,-,-,-
202002560,자렐슨정2.5밀리그램(리바록사반),20100745,에리슨제약(주),밝은노란색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O7K2fSf8QN,E,▽2.5,원형,노랑,-,-,-,6.1,6.1,2.7,20220630,3330,혈액응고저지제,전문의약품,20200410,필름코팅정,-,-,-,-,-,-,20210312
202201813,베노론디정600밀리그램(디오스민),19550007,한올바이오파마(주),분홍또는연분홍색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ODWhLtN61r,VD,-,원형,분홍,-,-,-,13.3,13.3,8,20220916,2150,혈관보강제,일반의약품,20220503,필름코팅정,-,-,-,-,-,-,-
201701565,다림클로피도그렐정75mg(클로피도그렐황산수소염),19550016,(주)다림바이오텍,분홍색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Niwca6NN-E,마크,CL,원형,분홍,-,-,-,8.7,8.7,4.3,20210805,2180,동맥경화용제,전문의약품,20170331,필름코팅정,D,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938640332900091,-,r0030,-,20180928
202103156,리록사반정10밀리그램(리바록사반),19710009,대우제약(주),밝은빨간색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Niwca6NO0G,r10,마크,원형,분홍,-,-,-,5.6,5.6,2.7,20210805,3330,혈액응고저지제,전문의약품,20210416,필름코팅정,-,D,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938640332900136,-,r0045,20220110
202103155,리록사반정15밀리그램(리바록사반),19710009,대우제약(주),빨간색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Niwca6NO0c,r15,마크,원형,빨강,-,-,-,6.2,6.2,3.3,20210805,3330,혈액응고저지제,전문의약품,20210416,필름코팅정,-,D,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938640332900136,-,r0045,20220110
202103157,리록사반정20밀리그램(리바록사반),19710009,대우제약(주),갈색을띤빨간색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Niwca6NO0y,r20,마크,원형,빨강,-,-,-,6.6,6.6,3.8,20210805,3330,혈액응고저지제,전문의약품,20210416,필름코팅정,-,D,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938640332900136,-,r0045,20220110
201903297,티로프론정(티로프라미드염산염),2021003442,건일바이오팜주식회사,흰색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Niwca6NO6S,KIB,TP,원형,하양,-,-,-,7.6,7.6,3.6,20210806,1240,진경제,전문의약품,20190521,필름코팅정,-,-,-,-,-,-,-
201902806,리마맥스정(리마프로스트알파덱스),2021003442,건일바이오팜주식회사,흰색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Niwca6NO6o,LM,2K,원형,하양,-,-,-,6.7,6.7,2.9,20210806,2190,기타의순환계용약,전문의약품,20190430,나정,-,-,-,-,-,-,-
201901337,메가젤틴정(아젤라스틴염산염),20204683,(주)엘앤씨바이오,밝은노란색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Niwca6NO7U,LNC,10,원형,주황,-,-,-,6.5,6.5,3.1,20210804,1490,기타의알레르기용약,전문의약품,20190305,필름코팅정,-,-,-,-,-,-,20210421
202001943,파모티원정(파모티딘),19640014,원광제약(주),흰색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O7K2fSf8UJ,M2,20,원형,하양,-,-,-,7.2,7.2,3.8,20220630,2320,소화성궤양용제,전문의약품,20200319,필름코팅정,-,-,-,-,-,-,20220228
201505941,오로텐션정10/40밀리그램,19720014,고려제약(주),적갈색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OANLAkAElu,KDC,14,원형,분홍,-,-,-,8.3,8.3,4.4,20220804,2140,혈압강하제,전문의약품,20150825,필름코팅정,-,-,-,-,-,-,20220316
202101121,테네립틴정20밀리그램(테네리글립틴염산염수화물),19720011,에이치엘비제약(주),분홍색원형의필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ODWhLtN5wQ,TB,20,원형,분홍,-,-,-,7.1,7.1,2.7,20220914,3960,당뇨병용제,전문의약품,20210205,필름코팅정,-,-,-,-,-,-,20220415
202100997,디포테리정20밀리그램(테네리글립틴염산염수화물),19550001,이연제약(주),분홍색원형의필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ODWhLtN6Ii,ry,20,원형,분홍,-,-,-,7.1,7.1,2.7,20220914,3960,당뇨병용제,전문의약품,20210202,필름코팅정,-,-,-,-,-,-,20220128
202001633,아레바정100밀리그램(레바미피드),20171724,(주)아리제약,흰색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OANLAkAEWQ,A+77,-,원형,하양,-,-,-,8.2,8.2,3.6,20220811,2320,소화성궤양용제,전문의약품,20200310,필름코팅정,-,-,-,-,-,-,20211008
201906290,나프토엠정75밀리그램(나프토피딜),19550012,(주)마더스제약,황백색~담황색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OANLAkAEW_,N75,MJ,원형,노랑,-,-,-,9.6,9.6,4.5,20220811,2590,기타의비뇨생식기관및항문용약,전문의약품,20190904,나정,-,-,-,-,-,-,20220421
200605325,암페몬정(디에틸프로피온염산염),20020324,조아제약(주),흰색의원형나정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OBVa0o7bwm,CΛ,분할선,원형,하양,-,-,-,7.1,7.1,2.5,20220818,1230,자율신경제,전문의약품,20060504,나정,-,-,-,-,-,-,-
202100536,테라립틴정20밀리그램(테네리글립틴염산염수화물),19670002,(주)팜젠사이언스,분홍색원형의필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OEEpe1opvy,PG,20,원형,분홍,-,-,-,7.1,7.1,2.8,20220929,3960,당뇨병용제,전문의약품,20210119,필름코팅정,-,-,-,-,-,-,20220324
201206836,글로스타정10밀리그램(아토르바스타틴칼슘수화물),20020023,(주)한국글로벌제약,흰색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N-M7iZWRMc,KG,10,원형,하양,-,-,-,5.7,5.7,3.5,20220321,2180,동맥경화용제,전문의약품,20120918,필름코팅정,-,-,-,-,-,-,20220726
201905708,케이투스정(레보드로프로피진),20191087,주식회사케이에스제약,흰색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N-M7iZWRP-,마크,LP,원형,하양,-,-,-,9.1,9.1,3.9,20220321,2220,진해거담제,전문의약품,20190813,나정,-,-,-,-,-,-,20210304
202107890,듀오베린정,20209781,주식회사노바엠헬스케어,노란색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N-M7iZWRSA,-,마크,원형,노랑,-,-,-,10.2,10.2,4.4,20220321,2370,정장제,일반의약품,20211213,필름코팅정,-,-,-,-,-,-,20220211
198801226,푸리네톤정(메르캅토푸린수화물)(수출명:CatoprineTabs.),19910001,한국유나이티드제약(주),연한노란색또는노란색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N-M7iZWRVW,PURINETON,-,원형,하양,-,-,-,7.1,7.1,2.8,20220321,4210,항악성종양제,전문의약품,19880610,나정,-,-,-,-,-,-,20201130
202200014,메이놀정,19610009,(주)바스칸바이오제약,연두색의원형장용성필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O2wzPVLATj,EI,-,원형,연두,-,-,-,6.2,6.2,3,20220511,2380,하제|완장제,일반의약품,20220103,장용성필름코팅정,-,-,-,-,-,-,-
202202632,엘라리즈정(울리프리스탈아세테이트),19620007,알리코제약(주),흰색내지회백색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OCxjzi8rt6,ΛLZ,-,원형,하양,-,-,-,9.2,9.2,5.2,20220829,2540,피임제,전문의약품,20220622,나정,-,-,-,-,-,-,-
201908561,리버픽스정(비페닐디메틸디카르복실레이트),2021003442,건일바이오팜주식회사,흰색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OD_if8mnJd,LIVERF,-,원형,하양,-,-,-,9.2,9.2,3.9,20220922,3910,간장질환용제,전문의약품,20191220,나정,-,-,-,-,-,-,20220704
202104353,명도파정25/100밀리그램,19690005,명인제약(주),십자눈금이새겨져있는분홍색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NhoLkusiJ0,분할선L분할선1분할선,-,원형,분홍,-,+,-,9.7,9.7,3.2,20210721,1190,기타의중추신경용약,전문의약품,20210603,나정,-,-,-,-,-,-,20211006
201908559,영일알마게이트정500밀리그램,19710014,영일제약(주),흰색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NhoLkusiJg,YL,A,원형,하양,-,-,-,12.1,12.1,6,20210721,2340,제산제,일반의약품,20191220,나정,-,-,-,-,-,-,20210707
201601093,피나스테아정(피나스테리드),19720011,에이치엘비제약(주),청색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nhu2gdg0b9,HLB,십자분할선,원형,파랑,-,-,+,7.7,7.7,3.2,20210730,2590,기타의비뇨생식기관및항문용약,전문의약품,20160226,필름코팅정,-,-,-,-,-,-,20210823
201306386,케어벡정100밀리그램(이매티닙메실산염),19640001,에이치케이이노엔(주),진한황색~갈색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nhu2gdg0cB,IN분할선O,IM1,원형,갈색,-,-,-,9.3,9.3,3.6,20210730,4210,항악성종양제,전문의약품,20130322,필름코팅정,-,-,-,-,-,-,20210716
200703132,얼사라정20밀리그램(라베프라졸나트륨),19710005,(주)셀트리온제약,연한노란색의원형장용성필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nhu2gdg0iQ,UL,20,원형,노랑,-,-,-,7.5,7.5,3.4,20210730,2320,소화성궤양용제,전문의약품,20070315,장용성필름코팅정,-,-,-,-,-,-,20210604
199101291,마디핀정(마니디핀염산염),19640001,에이치케이이노엔(주),미황색의원형정제이다,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NVEnjhkP-t,2분할선2,INO,원형,노랑,-,-,-,8.1,8.1,3.2,20210217,2140,혈압강하제,전문의약품,19910402,나정,-,-,-,-,-,-,20080528
200703173,라베원정20밀리그램(라베프라졸나트륨),19640001,에이치케이이노엔(주),담황색의원형장용필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NVEnjhkQ0D,INOR2,-,원형,노랑,-,-,-,7.4,7.4,3.6,20210217,2320,소화성궤양용제,전문의약품,20070313,장용성필름코팅정,-,-,-,-,-,-,20180804
202003294,토피큐정25밀리그램(토피라메이트),20180404,주식회사다나젠,흰색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NVEnjhkQ2j,T분할선q,25,원형,하양,-,-,-,6.1,6.1,2.5,20210217,1130,항전간제,전문의약품,20200506,필름코팅정,-,-,-,-,-,-,20200824
202002416,무코프로정100밀리그램(레바미피드),20060383,(주)옵투스제약,흰색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUEjb,MP,RM,원형,하양,-,-,-,8.1,8.1,3.4,20210217,2320,소화성궤양용제,전문의약품,20200406,필름코팅정,-,-,-,-,-,-,20211112
202008938,무코텍트서방정150밀리그램(레바미피드),19910005,(주)녹십자,흰색의원형서방정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NUmCC8oTM5,RB,SR,원형,하양,-,-,-,9.1,9.1,3.9,20210215,2320,소화성궤양용제,전문의약품,20201216,나정,-,-,-,-,-,-,20210329
201707277,칼리테크정(칼리디노게나제),20150845,(주)시어스제약,적색의원형장용성필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NcEdycozIV,sr,KT,원형,빨강,-,-,-,8.3,8.3,3.9,20210310,2190,기타의순환계용약,전문의약품,20170928,장용성필름코팅정,-,-,-,-,-,-,20201222
200809902,에이페질에프디정5밀리그램(도네페질염산염수화물),19640001,에이치케이이노엔(주),흰색또는연한황색의원형구강붕해정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NWi5s9KwBo,ΛF5,INO,원형,하양,-,-,-,7.7,7.7,2.6,20210309,1190,기타의중추신경용약,전문의약품,20080928,구강붕해정,-,-,-,-,-,-,20220726
201701340,베포스틴정(베포타스틴베실산염),20060026,아이큐어(주),흰색원형의필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NWi5s9Kwnr,ICP,-,원형,하양,-,-,-,7.1,7.1,3,20210310,1410,항히스타민제,전문의약품,20170320,필름코팅정,-,-,-,-,-,-,20200729
202100065,에스피씨에스정(방풍통성산건조엑스(4.6→1)),20060023,에스피씨(주),노란색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NWi5s9Kx8Z,SPP,BP,원형,연두,-,-,-,10.2,10.2,5.6,20210308,2190,기타의순환계용약,일반의약품,20210105,필름코팅정,-,-,-,-,-,-,-
201307061,린아스장용정(아스피린),19620007,알리코제약(주),흰색의원형장용성필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwGa,LAS,-,원형,하양,-,-,-,7.3,7.3,3.8,20210923,2190,기타의순환계용약,일반의약품,20130423,장용성필름코팅정,-,-,-,-,-,-,20210309
202103625,아자렐정20밀리그램(리바록사반),20171724,(주)아리제약,갈색을띤빨간색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwGy,RI,20,원형,빨강,-,-,-,6.6,6.6,3.3,20210923,3330,혈액응고저지제,전문의약품,20210503,필름코팅정,-,-,-,-,-,-,20211018
202102841,아자렐정15밀리그램(리바록사반),20171724,(주)아리제약,빨간색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwHY,RI,15,원형,빨강,-,-,-,6.1,6.1,2.9,20210923,3330,혈액응고저지제,전문의약품,20210401,필름코팅정,-,-,-,-,-,-,20211018
202102842,아자렐정10밀리그램(리바록사반),20171724,(주)아리제약,밝은빨간색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwIB,RI,10,원형,분홍,-,-,-,6.1,6.1,3,20210923,3330,혈액응고저지제,전문의약품,20210401,필름코팅정,-,-,-,-,-,-,20211018
202103022,도네펜정23밀리그램(도네페질염산염수화물),19550012,(주)마더스제약,빨간색의양면이볼록한원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwIe,MJ,23,원형,분홍,-,-,-,8.2,8.2,4.4,20210924,1190,기타의중추신경용약,전문의약품,20210409,필름코팅정,-,-,-,-,-,-,20220726
202104218,자록스정20밀리그램(리바록사반),19670009,(주)보령바이오파마,갈색을띤빨간색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwJK,X2,20,원형,빨강,-,-,-,6.6,6.6,3.4,20210923,3330,혈액응고저지제,전문의약품,20210528,필름코팅정,-,-,-,-,-,-,20211123
201507196,라베로즈정20밀리그램(라베프라졸나트륨),19560016,제이더블유신약(주),연한노란색의원형장용성필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NvwvvpEO76,JWS,20,원형,노랑,-,-,-,7.5,7.5,3.5,20220104,2320,소화성궤양용제,전문의약품,20151015,장용성필름코팅정,-,-,-,-,-,-,20180804
201507195,라베로즈정10밀리그램(라베프라졸나트륨),19560016,제이더블유신약(주),연한노란색의원형장용성필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NvwvvpEO7W,JWS,10,원형,노랑,-,-,-,6.8,6.8,3.2,20220104,2320,소화성궤양용제,전문의약품,20151015,장용성필름코팅정,-,-,-,-,-,-,20180804
201605449,베시스타정10밀리그램(솔리페나신숙신산염),19640001,에이치케이이노엔(주),밝은분홍색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O0N9b1bbln,10,INO,원형,분홍,-,-,-,7.8,7.8,3.4,20220405,2590,기타의비뇨생식기관및항문용약,전문의약품,20160906,필름코팅정,-,-,-,-,-,-,20220208
201907500,피타스토정2밀리그램(피타바스타틴칼슘),19720011,에이치엘비제약(주),매우엷은황적색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OD_if8mn69,HII,분할선,원형,분홍,-,-,-,7.2,7.2,2.8,20220926,2180,동맥경화용제,전문의약품,20191028,필름코팅정,-,-,-,-,-,-,20220425
202202578,에제슈프라정(에제티미브|페노피브레이트),19860001,한국휴텍스제약(주),흰색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OEIdcViq_P,HT,ES,원형,하양,-,-,-,10.9,10.9,6,20220930,2180,동맥경화용제,전문의약품,20220620,필름코팅정,-,-,-,-,-,-,20220812
202104994,자록스정10밀리그램(리바록사반),19670009,(주)보령바이오파마,밝은빨간색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwJg,X2,10,원형,분홍,-,-,-,6.2,6.2,3,20210923,-,-,전문의약품,20210630,필름코팅정,-,-,-,-,-,-,20211123
202104228,자록스정15밀리그램(리바록사반),19670009,(주)보령바이오파마,빨간색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwK0,X2,15,원형,빨강,-,-,-,6.1,6.1,2.9,20210923,3330,혈액응고저지제,전문의약품,20210528,필름코팅정,-,-,-,-,-,-,20211123
202002175,제이렐토정20밀리그램(리바록사반),19550004,제이더블유중외제약(주),갈색을띤빨간색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwNd,마크,▽20,원형,빨강,-,-,-,6.6,6.6,3.4,20210923,3330,혈액응고저지제,전문의약품,20200330,필름코팅정,jw,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938661567700091,-,r0426,-,20211018
202006171,제이렐토정15밀리그램(리바록사반),19550004,제이더블유중외제약(주),빨간색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwN-,마크,▽15,원형,빨강,-,-,-,6.1,6.1,3,20210923,3330,혈액응고저지제,전문의약품,20200904,필름코팅정,jw,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938661567700091,-,r0426,-,20211018
202103086,이바록정10밀리그램(리바록사반),20141181,(주)이든파마,밝은빨간색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwPu,2N,10,원형,분홍,-,-,-,6.2,6.2,2.9,20210924,3330,혈액응고저지제,전문의약품,20210413,필름코팅정,-,-,-,-,-,-,20211018
202103087,이바록정15밀리그램(리바록사반),20141181,(주)이든파마,빨간색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwQF,2N,15,원형,빨강,-,-,-,6.1,6.1,2.8,20210924,3330,혈액응고저지제,전문의약품,20210413,필름코팅정,-,-,-,-,-,-,20211018
202103555,이바록정20밀리그램(리바록사반),20141181,(주)이든파마,갈색을띤빨간색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwQn,2N,20,원형,빨강,-,-,-,6.6,6.6,3.3,20210924,3330,혈액응고저지제,전문의약품,20210430,필름코팅정,-,-,-,-,-,-,20211018
202102645,리바록스정10밀리그램(리바록사반),19850002,(주)테라젠이텍스,밝은빨간색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwRG,TE,C5,원형,분홍,-,-,-,6.1,6.1,3,20210923,3330,혈액응고저지제,전문의약품,20210326,필름코팅정,-,-,-,-,-,-,20211018
202100338,리바록스정20밀리그램(리바록사반),19850002,(주)테라젠이텍스,갈색을띤빨간색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwRc,TE,C7,원형,빨강,-,-,-,6.6,6.6,3.4,20210923,3330,혈액응고저지제,전문의약품,20210112,필름코팅정,-,-,-,-,-,-,20211018
201904675,에나지온정10밀리그램(에피나스틴염산염),19870002,(주)휴온스,흰색또는연한노란색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwUq,마크,E분할선1,원형,하양,-,-,-,6.1,6.1,2.8,20210924,1490,기타의알레르기용약,전문의약품,20190711,필름코팅정,hu|ny,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938669511100060,-,r0550,-,20220712
201901452,에나지온정20밀리그램(에피나스틴염산염),19870002,(주)휴온스,흰색또는연한노란색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwVD,마크,E분할선2,원형,하양,-,-,-,8.2,8.2,3.5,20210924,1490,기타의알레르기용약,전문의약품,20190308,필름코팅정,hu|ny,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938669511100060,-,r0550,-,20210713
201904315,리마드정(리마프로스트알파덱스),19620003,(유)한풍제약,흰색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwV_,GH,5,원형,하양,-,-,-,6.7,6.7,3,20210923,2190,기타의순환계용약,전문의약품,20190624,나정,-,-,-,-,-,-,20210806
202103528,리바렐정20밀리그램(리바록사반),19620003,(유)한풍제약,갈색을띤빨간색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwWg,GH,20,원형,빨강,-,-,-,6.6,6.6,3.3,20210923,3330,혈액응고저지제,전문의약품,20210430,필름코팅정,-,-,-,-,-,-,20211018
202103011,리바렐정15밀리그램(리바록사반),19620003,(유)한풍제약,빨간색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwX0,GH,15,원형,빨강,-,-,-,6.1,6.1,2.8,20210923,3330,혈액응고저지제,전문의약품,20210408,필름코팅정,-,-,-,-,-,-,20210427
202103010,리바렐정10밀리그램(리바록사반),19620003,(유)한풍제약,밝은빨간색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwXM,GH,10,원형,분홍,-,-,-,6.1,6.1,2.9,20210923,3330,혈액응고저지제,전문의약품,20210408,필름코팅정,-,-,-,-,-,-,20211018
202103972,일성리바록사반정20밀리그램,19700003,일성신약(주),갈색을띤빨간색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwXk,IR,20,원형,빨강,-,-,-,6.6,6.6,3.4,20210924,3330,혈액응고저지제,전문의약품,20210518,필름코팅정,-,-,-,-,-,-,20210903
202102607,일성리바록사반정15밀리그램,19700003,일성신약(주),빨간색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwYI,IR,15,원형,빨강,-,-,-,6.1,6.1,2.9,20210924,3330,혈액응고저지제,전문의약품,20210325,필름코팅정,-,-,-,-,-,-,20211018
202102697,일성리바록사반정10밀리그램,19700003,일성신약(주),밝은빨간색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwYz,IR,10,원형,분홍,-,-,-,6.2,6.2,3,20210924,3330,혈액응고저지제,전문의약품,20210329,필름코팅정,-,-,-,-,-,-,20211018
202002653,카사반정20밀리그램(리바록사반),19570012,(주)비보존제약,갈색을띤빨간색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwZJ,마크,▽20,원형,빨강,-,-,-,6.6,6.6,3.3,20210923,3330,혈액응고저지제,전문의약품,20200414,필름코팅정,-,-,-,-,-,-,20211018
202005290,카사반정15밀리그램(리바록사반),19570012,(주)비보존제약,빨간색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwZf,마크,▽15,원형,빨강,-,-,-,6.1,6.1,2.9,20210923,3330,혈액응고저지제,전문의약품,20200723,필름코팅정,-,-,-,-,-,-,20211018
202005289,카사반정10밀리그램(리바록사반),19570012,(주)비보존제약,밝은빨간색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwZ-,마크,▽10,원형,분홍,-,-,-,5.3,5.3,2.6,20210923,3330,혈액응고저지제,전문의약품,20200723,필름코팅정,-,-,-,-,-,-,20211018
202104255,리바록정20밀리그램(리바록사반),19560008,(주)메디카코리아,갈색을띤빨간색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwc6,MK,C2,원형,빨강,-,-,-,6.6,6.6,3.4,20210923,3330,혈액응고저지제,전문의약품,20210531,필름코팅정,-,-,-,-,-,-,-
202104256,리바록정15밀리그램(리바록사반),19560008,(주)메디카코리아,빨간색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwcS,MK,15,원형,빨강,-,-,-,6.1,6.1,2.9,20210923,3330,혈액응고저지제,전문의약품,20210531,필름코팅정,-,-,-,-,-,-,-
202104257,리바록정10밀리그램(리바록사반),19560008,(주)메디카코리아,밝은빨간색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmiDeKkwco,MK,C1,원형,분홍,-,-,-,6.2,6.2,3,20210923,3330,혈액응고저지제,전문의약품,20210531,필름코팅정,-,-,-,-,-,-,-
201903747,팜시딘정250밀리그램(팜시클로비르),20010024,(주)다산제약,흰색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O3Vwdlngw4,DMFC,-,원형,하양,-,-,-,10.1,10.1,4,20220520,6290,기타의화학요법제,전문의약품,20190605,필름코팅정,-,-,-,-,-,-,-
202008430,유한리바록사반정2.5밀리그램,19560004,(주)유한양행,연한노란색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O3Vwdlng-_,YH,2.5,원형,노랑,-,-,-,6.1,6.1,3.1,20220520,3330,혈액응고저지제,전문의약품,20201202,필름코팅정,-,-,-,-,-,-,-
